 Matrix , NNZ, Solve Time  , Extraction_5_5, Extraction_10_10, Extraction_10_5, Extraction_20_20
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_13_1.mat , 120004,6796992,5940892,11780549,8599167,15453674
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_9_1.mat , 120004,6586471,5684528,11354893,8591099,15520446
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_2_1.mat , 120004,6712793,5781034,11497629,8439060,15805559
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_3_1.mat , 120004,6406716,5578849,11146804,8438386,15769824
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_4_1.mat , 120004,7011318,5741912,11384797,8386842,15355392
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_5_1.mat , 120004,6430441,5711003,11262476,8585746,15630418
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_6_1.mat , 120004,6713620,5879597,11722429,8605182,15753481
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_7_1.mat , 120004,6865436,5783425,11398041,8664398,15403790
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_8_1.mat , 120004,6982217,5805291,11513985,8482705,15268055
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_9_1.mat , 120004,6551306,5731695,11346805,8337426,15736894
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_10_1.mat , 120004,6504032,5566270,11088660,8418923,15710734
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_11_1.mat , 120004,6411522,5560227,10967474,8343083,15337226
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_1_1.mat , 120004,7091784,5816595,11556987,8502928,15745426
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_12_1.mat , 120004,6499499,5607407,11133362,8475752,15770980
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_13_1.mat , 120004,11625998,5909486,11511670,8491451,16420804
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_2_1.mat , 120004,6508843,5826014,11475561,8746045,15644551
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_3_1.mat , 120004,6682377,5853650,11582912,8447202,15700175
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_4_1.mat , 120004,6683771,5940514,11704301,8633438,15339596
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_5_1.mat , 120004,6551716,5665485,11303079,8593057,15564403
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_6_1.mat , 120004,6438993,5652288,11180111,8507113,15746417
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_7_1.mat , 120004,6814909,5734062,11339291,8354815,15675441
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_8_1.mat , 120004,6520607,5640184,11222820,8555314,15694028
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_70_9_1.mat , 120004,6854018,5750232,11362006,8400259,15954734
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_10_1.mat , 120004,6530945,5641747,11231738,8515877,15654832
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_10_1.mat , 120004,6728195,5758081,11341860,8355179,15587053
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_11_1.mat , 120004,6574414,5622770,11184241,8495908,15373066
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_11_1.mat , 120004,6739825,5948605,11677142,8601316,15031182
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_1_1.mat , 120004,6503891,5721455,11358965,8607734,15451631
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_12_1.mat , 120004,7038124,5754847,11368962,8376556,16012871
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_13_1.mat , 120004,6823280,5697637,11295907,8594823,15947006
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_1_1.mat , 120004,6800312,5839190,11567758,8473930,15593224
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_12_1.mat , 120004,6581114,5825565,11503474,8723351,15166446
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_2_1.mat , 120004,6743106,5793055,11535425,8513642,15735505
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_13_1.mat , 120004,6378729,5603786,11191388,8473782,15311891
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_3_1.mat , 120004,7037794,3790273,7308619,5212896,14353753
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_14_1.mat , 120004,6555642,5671713,11371998,8583153,15392695
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_4_1.mat , 120004,6775908,5750534,11412584,8391599,15594895
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_15_1.mat , 120004,6547189,5843609,11516433,8796063,15552182
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_5_1.mat , 120004,7222939,5864765,11641597,8563192,16105023
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_6_1.mat , 120004,6448919,5677142,11339805,8583984,15387224
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_7_1.mat , 120004,6793060,5859804,11644505,8568842,15659234
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_8_1.mat , 120004,6451267,5740495,11340378,8603726,15697330
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_71_9_1.mat , 120004,6947200,5765690,11541573,8466321,15637959
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_10_1.mat , 120004,6453332,5703592,11316508,8589570,15644977
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_11_1.mat , 120004,6977100,5728756,11384236,8444610,15767249
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_1_1.mat , 120004,6636733,5850973,11476147,8772698,15972134
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_12_1.mat , 120004,6700669,5832253,11485372,8465044,15464154
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_13_1.mat , 120004,6493955,5655366,11216820,8541214,15369728
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_2_1.mat , 120004,6825464,5710482,11308650,8344907,15863710
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_2_1.mat , 120004,6559897,5710461,11293872,8622528,15428233
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_3_1.mat , 120004,6837919,5784401,11530338,8488225,15582858
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_4_1.mat , 120004,6618227,5668150,11363907,8583585,15453907
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_5_1.mat , 120004,6719343,5685454,11338149,8329463,15493484
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_6_1.mat , 120004,10551445,3315880,6639195,5112819,13546571
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_7_1.mat , 120004,6694893,5815181,11591723,8506288,15522563
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_8_1.mat , 120004,6762776,5887467,12002115,8552992,15303027
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_72_9_1.mat , 120004,6568703,5650646,11297324,8530658,15331833
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_10_1.mat , 120004,6757280,5792643,11568031,8546981,15617086
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_11_1.mat , 120004,6581637,5640840,11277142,8523139,15377020
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_1_1.mat , 120004,6918239,5891870,11563230,8585890,15916513
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_12_1.mat , 120004,6585736,5786537,11400816,8658052,15333130
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_13_1.mat , 120004,6709544,5706180,11338737,8362463,15815443
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_3_1.mat , 120004,6521418,5529381,11182427,8491570,15752486
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_2_1.mat , 120004,6790704,5798754,11565011,8500006,15607382
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_3_1.mat , 120004,6498822,5559704,11113669,8413648,15402876
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_4_1.mat , 120004,6841891,5840842,11512672,8456016,15256863
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_5_1.mat , 120004,6565289,5660009,11300202,8567590,15645058
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_6_1.mat , 120004,6737021,5710158,11327190,8336913,15676011
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_7_1.mat , 120004,6770129,5755859,11299657,8623143,15946397
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_8_1.mat , 120004,6687027,5718220,11307096,8307214,15534332
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_73_9_1.mat , 120004,6803966,5616919,11225286,8513132,15826792
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_10_1.mat , 120004,6800499,5786865,11457373,8404177,15606202
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_11_1.mat , 120004,6844307,5582135,11102079,8440893,15870012
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_1_1.mat , 120004,6699832,5724260,11359347,8378337,15474350
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_12_1.mat , 120004,6553237,5645075,11268088,8546830,15565956
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_13_1.mat , 120004,6563549,5702810,11329583,5545577,12730442
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_4_1.mat , 120004,6316698,5555855,10988229,8167084,14462388
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_2_1.mat , 120004,6944302,5560866,11051951,8397773,16394663
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_3_1.mat , 120004,6676444,5824439,11437540,8497717,15984398
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_4_1.mat , 120004,6544773,5668542,11346105,8568255,15529446
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_5_1.mat , 120004,7018250,5814899,11493355,8448482,14980580
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_6_1.mat , 120004,6720992,5920033,11618756,8581000,15459396
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_7_1.mat , 120004,6445918,5736006,11263851,8598594,15819326
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_8_1.mat , 120004,6731245,5816250,11477182,8467354,15826820
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_74_9_1.mat , 120004,6509371,5577701,11131376,8447614,15581716
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_10_1.mat , 120004,6616804,5897979,11548296,8501519,15464862
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_11_1.mat , 120004,6442196,5844276,11431758,8722429,15430163
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_1_1.mat , 120004,7371247,5912158,11715111,8626894,16126045
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_12_1.mat , 120004,6546475,5696303,11304624,8577951,15912441
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_13_1.mat , 120004,6761761,5864390,11482565,8495422,15792412
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_5_1.mat , 120004,6464760,5609246,11244837,8478255,15470103
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_2_1.mat , 120004,6674892,6351442,11538119,8540216,15189568
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_3_1.mat , 120004,6514572,5802740,11463443,8570603,15596470
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_4_1.mat , 120004,6916834,5736304,11374367,8325169,15722885
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_5_1.mat , 120004,6829559,5561821,11137959,8420272,15683878
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_6_1.mat , 120004,6753292,5723095,11365255,8329936,15629537
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_7_1.mat , 120004,6544211,5536709,11084094,8398490,15806280
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_8_1.mat , 120004,6848635,5966802,11730667,8621252,15953173
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_75_9_1.mat , 120004,6537569,5615839,11286473,8507469,15340220
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_10_1.mat , 120004,7174315,5938775,11625797,8571292,15262400
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_11_1.mat , 120004,6591035,5765463,11386789,8356049,15614186
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_1_1.mat , 120004,6433494,5639514,11134528,8450085,15857856
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_12_1.mat , 120004,7133448,6141284,13327898,7536946,14442451
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_13_1.mat , 120004,6585618,5649368,11228961,8524618,15485373
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_6_1.mat , 120004,6432422,5731632,11268574,8595892,15356672
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_2_1.mat , 120004,6876851,5819720,11512319,8476043,15740338
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_3_1.mat , 120004,6394445,5744662,11304198,8604904,15520007
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_4_1.mat , 120004,7107062,5739335,11373450,8373892,15999767
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_5_1.mat , 120004,6451402,5720704,11337472,8570780,15184784
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_6_1.mat , 120004,6635631,5721962,11335945,8386821,15667378
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_7_1.mat , 120004,6525415,5819058,11417068,8730924,15452488
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_8_1.mat , 120004,6599786,5714047,11322952,8343925,16045302
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_76_9_1.mat , 120004,6394469,5588216,11142203,8535074,15446167
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_10_1.mat , 120004,6786533,5735093,11360789,8343874,15646925
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_11_1.mat , 120004,6545958,5650342,11234287,8527417,15863893
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_1_1.mat , 120004,6915967,5792412,11556971,8467402,15545588
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_12_1.mat , 120004,6535963,5623473,11166767,8478423,15520741
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_13_1.mat , 120004,6483480,5790097,11250583,8344893,13964293
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_7_7_1.mat , 120004,6871345,5953936,11632801,9995357,13606794
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_2_1.mat , 120004,6631043,5579214,11123902,8435518,15989009
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_3_1.mat , 120004,6737660,5724857,11399397,8405015,15460836
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_4_1.mat , 120004,6570892,5835664,11522999,8755853,15978362
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_5_1.mat , 120004,6750704,5728677,11423266,8442022,15755712
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_6_1.mat , 120004,6854496,5625571,11249765,8529521,15818967
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_7_1.mat , 120004,6771357,5927146,11670451,8655365,15192155
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_8_1.mat , 120004,6421204,5603713,11193450,8519389,15634326
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_77_9_1.mat , 120004,7072556,5951996,11850968,8660528,15887776
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_78_10_1.mat , 120004,6512967,5628697,11242589,8514391,15369435
